filename,item_id,order,devoiced
19_k0s9y2t9_2,2,3,NA
19_k0s9y2t9_3,3,1,NA
19_k0s9y2t9_3,3,2,NA
19_k0s9y2t9_3,3,3,NA
19_k0s9y2t9_4,4,1,NA
19_k0s9y2t9_4,4,2,NA
19_k0s9y2t9_4,4,3,NA
19_k0s9y2t9_5,5,1,NA
19_k0s9y2t9_5,5,2,NA
19_k0s9y2t9_5,5,3,NA
19_k0s9y2t9_6,6,1,NA
19_k0s9y2t9_6,6,2,NA
19_k0s9y2t9_6,6,3,NA
19_k0s9y2t9_7,7,1,NA
19_k0s9y2t9_7,7,2,NA
19_k0s9y2t9_7,7,3,NA
19_k0s9y2t9_8,8,1,NA
19_k0s9y2t9_8,8,2,NA
19_k0s9y2t9_8,8,3,NA
204_sr15_1,1,1,NA
204_sr15_1,1,2,NA
204_sr15_1,1,3,NA
204_sr15_2,2,1,NA
204_sr15_2,2,2,NA
204_sr15_2,2,3,NA
204_sr15_3,3,1,NA
204_sr15_3,3,2,NA
204_sr15_3,3,3,NA
204_sr15_4,4,1,NA
204_sr15_4,4,2,NA
204_sr15_4,4,3,NA
204_sr15_5,5,1,NA
204_sr15_5,5,2,NA
204_sr15_5,5,3,NA
204_sr15_6,6,1,NA
204_sr15_6,6,2,NA
204_sr15_6,6,3,NA
204_sr15_7,7,1,NA
204_sr15_7,7,2,NA
204_sr15_7,7,3,NA
204_sr15_8,8,1,NA
204_sr15_8,8,2,NA
204_sr15_8,8,3,NA
206_keita_1,1,1,NA
206_keita_1,1,2,NA
206_keita_1,1,3,NA
206_keita_2,2,1,NA
206_keita_2,2,2,NA
206_keita_2,2,3,NA
206_keita_3,3,1,NA
206_keita_3,3,2,NA
206_keita_3,3,3,NA
206_keita_4,4,1,NA
206_keita_4,4,2,NA
206_keita_4,4,3,NA
206_keita_5,5,1,NA
206_keita_5,5,2,NA
206_keita_5,5,3,NA
206_keita_6,6,1,NA
206_keita_6,6,2,NA
206_keita_6,6,3,NA
206_keita_7,7,1,NA
206_keita_7,7,2,NA
206_keita_7,7,3,NA
206_keita_8,8,1,NA
206_keita_8,8,2,NA
206_keita_8,8,3,NA
211_1takuya1_1,1,1,NA
211_1takuya1_1,1,2,NA
211_1takuya1_1,1,3,NA
211_1takuya1_2,2,1,NA
211_1takuya1_2,2,2,NA
211_1takuya1_2,2,3,NA
211_1takuya1_3,3,1,NA
211_1takuya1_3,3,2,NA
211_1takuya1_3,3,3,NA
211_1takuya1_4,4,1,NA
211_1takuya1_4,4,2,NA
211_1takuya1_4,4,3,NA
211_1takuya1_5,5,1,NA
211_1takuya1_5,5,2,NA
211_1takuya1_5,5,3,NA
211_1takuya1_6,6,1,NA
211_1takuya1_6,6,2,NA
211_1takuya1_6,6,3,NA
211_1takuya1_7,7,1,NA
211_1takuya1_7,7,2,NA
211_1takuya1_7,7,3,NA
211_1takuya1_8,8,1,NA
211_1takuya1_8,8,2,NA
211_1takuya1_8,8,3,NA
227_miru_1,1,1,NA
227_miru_1,1,2,NA
227_miru_1,1,3,NA
227_miru_2,2,1,NA
227_miru_2,2,2,NA
227_miru_2,2,3,NA
227_miru_3,3,1,NA
227_miru_3,3,2,NA
227_miru_3,3,3,NA
227_miru_4,4,1,NA
227_miru_4,4,2,NA
227_miru_4,4,3,NA
227_miru_5,5,1,NA
227_miru_5,5,2,NA
227_miru_5,5,3,NA
227_miru_6,6,1,NA
227_miru_6,6,2,NA
227_miru_6,6,3,NA
227_miru_7,7,1,NA
227_miru_7,7,2,NA
227_miru_7,7,3,NA
227_miru_8,8,1,NA
227_miru_8,8,2,NA
227_miru_8,8,3,NA
230_oukasalve_1,1,1,NA
230_oukasalve_1,1,2,NA
230_oukasalve_1,1,3,NA
230_oukasalve_2,2,1,NA
230_oukasalve_2,2,2,NA
230_oukasalve_2,2,3,NA
230_oukasalve_3,3,1,NA
230_oukasalve_3,3,2,NA
230_oukasalve_3,3,3,NA
230_oukasalve_4,4,1,NA
230_oukasalve_4,4,2,NA
230_oukasalve_4,4,3,NA
230_oukasalve_5,5,1,NA
230_oukasalve_5,5,2,NA
230_oukasalve_5,5,3,NA
230_oukasalve_6,6,1,NA
230_oukasalve_6,6,2,NA
230_oukasalve_6,6,3,NA
230_oukasalve_7,7,1,NA
230_oukasalve_7,7,2,NA
230_oukasalve_7,7,3,NA
230_oukasalve_8,8,1,NA
230_oukasalve_8,8,2,NA
230_oukasalve_8,8,3,NA
231_nyao20_1,1,1,NA
231_nyao20_1,1,2,NA
231_nyao20_1,1,3,NA
231_nyao20_2,2,1,NA
231_nyao20_2,2,2,NA
231_nyao20_2,2,3,NA
231_nyao20_3,3,1,NA
231_nyao20_3,3,2,NA
231_nyao20_3,3,3,NA
231_nyao20_4,4,1,NA
231_nyao20_4,4,2,NA
231_nyao20_4,4,3,NA
231_nyao20_5,5,1,NA
231_nyao20_5,5,2,NA
231_nyao20_5,5,3,NA
231_nyao20_6,6,1,NA
231_nyao20_6,6,2,NA
231_nyao20_6,6,3,NA
231_nyao20_7,7,1,NA
231_nyao20_7,7,2,NA
231_nyao20_7,7,3,NA
231_nyao20_8,8,1,NA
231_nyao20_8,8,2,NA
231_nyao20_8,8,3,NA
23_0002_1,1,1,NA
23_0002_1,1,2,NA
23_0002_1,1,3,NA
23_0002_2,2,1,NA
23_0002_2,2,2,NA
23_0002_2,2,3,NA
23_0002_3,3,1,NA
23_0002_3,3,2,NA
23_0002_3,3,3,NA
23_0002_4,4,1,NA
23_0002_4,4,2,NA
23_0002_4,4,3,NA
23_0002_5,5,1,NA
23_0002_5,5,2,NA
23_0002_5,5,3,NA
23_0002_6,6,1,NA
23_0002_6,6,2,NA
23_0002_6,6,3,NA
23_0002_7,7,1,NA
23_0002_7,7,2,NA
23_0002_7,7,3,NA
23_0002_8,8,1,NA
23_0002_8,8,2,NA
23_0002_8,8,3,NA
243_tomjelly_1,1,1,NA
243_tomjelly_1,1,2,NA
243_tomjelly_1,1,3,NA
243_tomjelly_2,2,1,NA
243_tomjelly_2,2,2,NA
243_tomjelly_2,2,3,NA
243_tomjelly_3,3,1,NA
243_tomjelly_3,3,2,NA
243_tomjelly_3,3,3,NA
243_tomjelly_4,4,1,NA
243_tomjelly_4,4,2,NA
243_tomjelly_4,4,3,NA
243_tomjelly_5,5,1,NA
243_tomjelly_5,5,2,NA
243_tomjelly_5,5,3,NA
243_tomjelly_6,6,1,NA
243_tomjelly_6,6,2,NA
243_tomjelly_6,6,3,NA
243_tomjelly_7,7,1,NA
243_tomjelly_7,7,2,NA
243_tomjelly_7,7,3,NA
243_tomjelly_8,8,1,NA
243_tomjelly_8,8,2,NA
243_tomjelly_8,8,3,NA
244_D13-CREATIVE_1,1,1,NA
244_D13-CREATIVE_1,1,2,NA
244_D13-CREATIVE_1,1,3,NA
244_D13-CREATIVE_2,2,1,NA
244_D13-CREATIVE_2,2,2,NA
244_D13-CREATIVE_2,2,3,NA
244_D13-CREATIVE_3,3,1,NA
244_D13-CREATIVE_3,3,2,NA
244_D13-CREATIVE_3,3,3,NA
244_D13-CREATIVE_4,4,1,NA
244_D13-CREATIVE_4,4,2,NA
244_D13-CREATIVE_4,4,3,NA
244_D13-CREATIVE_5,5,1,NA
244_D13-CREATIVE_5,5,2,NA
244_D13-CREATIVE_5,5,3,NA
244_D13-CREATIVE_6,6,1,NA
244_D13-CREATIVE_6,6,2,NA
244_D13-CREATIVE_6,6,3,NA
244_D13-CREATIVE_7,7,1,NA
244_D13-CREATIVE_7,7,2,NA
244_D13-CREATIVE_7,7,3,NA
244_D13-CREATIVE_8,8,1,NA
244_D13-CREATIVE_8,8,2,NA
244_D13-CREATIVE_8,8,3,NA
249_パテマ_1,1,1,NA
249_パテマ_1,1,2,NA
249_パテマ_1,1,3,NA
249_パテマ_2,2,1,NA
249_パテマ_2,2,2,NA
249_パテマ_2,2,3,NA
249_パテマ_3,3,1,NA
249_パテマ_3,3,2,NA
249_パテマ_3,3,3,NA
249_パテマ_4,4,1,NA
249_パテマ_4,4,2,NA
249_パテマ_4,4,3,NA
249_パテマ_5,5,1,NA
249_パテマ_5,5,2,NA
249_パテマ_5,5,3,NA
249_パテマ_6,6,1,NA
249_パテマ_6,6,2,NA
249_パテマ_6,6,3,NA
249_パテマ_7,7,1,NA
249_パテマ_7,7,2,NA
249_パテマ_7,7,3,NA
249_パテマ_8,8,1,NA
249_パテマ_8,8,2,NA
249_パテマ_8,8,3,NA
24_0003_1,1,1,NA
24_0003_1,1,2,NA
24_0003_1,1,3,NA
24_0003_2,2,1,NA
24_0003_2,2,2,NA
24_0003_2,2,3,NA
24_0003_3,3,1,NA
24_0003_3,3,2,NA
24_0003_3,3,3,NA
24_0003_4,4,1,NA
24_0003_4,4,2,NA
24_0003_4,4,3,NA
24_0003_5,5,1,NA
24_0003_5,5,2,NA
24_0003_5,5,3,NA
24_0003_6,6,1,NA
24_0003_6,6,2,NA
24_0003_6,6,3,NA
24_0003_7,7,1,NA
24_0003_7,7,2,NA
24_0003_7,7,3,NA
24_0003_8,8,1,NA
24_0003_8,8,2,NA
24_0003_8,8,3,NA
254_sx72be85_1,1,1,NA
254_sx72be85_1,1,2,NA
254_sx72be85_1,1,3,NA
254_sx72be85_2,2,1,NA
254_sx72be85_2,2,2,NA
254_sx72be85_2,2,3,NA
254_sx72be85_3,3,1,NA
254_sx72be85_3,3,2,NA
254_sx72be85_3,3,3,NA
254_sx72be85_4,4,1,NA
254_sx72be85_4,4,2,NA
254_sx72be85_4,4,3,NA
254_sx72be85_5,5,1,NA
254_sx72be85_5,5,2,NA
254_sx72be85_5,5,3,NA
254_sx72be85_6,6,1,NA
254_sx72be85_6,6,2,NA
254_sx72be85_6,6,3,NA
254_sx72be85_7,7,1,NA
254_sx72be85_7,7,2,NA
254_sx72be85_7,7,3,NA
254_sx72be85_8,8,1,NA
254_sx72be85_8,8,2,NA
254_sx72be85_8,8,3,NA
25_0001_1,1,1,NA
25_0001_1,1,2,NA
25_0001_1,1,3,NA
25_0001_2,2,1,NA
25_0001_2,2,2,NA
25_0001_2,2,3,NA
25_0001_3,3,1,NA
25_0001_3,3,2,NA
25_0001_3,3,3,NA
25_0001_4,4,1,NA
25_0001_4,4,2,NA
25_0001_4,4,3,NA
25_0001_5,5,1,NA
25_0001_5,5,2,NA
25_0001_5,5,3,NA
25_0001_6,6,1,NA
25_0001_6,6,2,NA
25_0001_6,6,3,NA
25_0001_7,7,1,NA
25_0001_7,7,2,NA
25_0001_7,7,3,NA
25_0001_8,8,1,NA
25_0001_8,8,2,NA
25_0001_8,8,3,NA
260_Hideki032_1,1,1,NA
260_Hideki032_1,1,2,NA
260_Hideki032_1,1,3,NA
260_Hideki032_2,2,1,NA
260_Hideki032_2,2,2,NA
260_Hideki032_2,2,3,NA
260_Hideki032_3,3,1,NA
260_Hideki032_3,3,2,NA
260_Hideki032_3,3,3,NA
260_Hideki032_4,4,1,NA
260_Hideki032_4,4,2,NA
260_Hideki032_4,4,3,NA
260_Hideki032_5,5,1,NA
260_Hideki032_5,5,2,NA
260_Hideki032_5,5,3,NA
260_Hideki032_6,6,1,NA
260_Hideki032_6,6,2,NA
260_Hideki032_6,6,3,NA
260_Hideki032_7,7,1,NA
260_Hideki032_7,7,2,NA
260_Hideki032_7,7,3,NA
260_Hideki032_8,8,1,NA
260_Hideki032_8,8,2,NA
260_Hideki032_8,8,3,NA
266_MYTS31_1,1,1,NA
266_MYTS31_1,1,2,NA
266_MYTS31_1,1,3,NA
266_MYTS31_2,2,1,NA
266_MYTS31_2,2,2,NA
266_MYTS31_2,2,3,NA
266_MYTS31_3,3,1,NA
266_MYTS31_3,3,2,NA
266_MYTS31_3,3,3,NA
266_MYTS31_4,4,1,NA
266_MYTS31_4,4,2,NA
266_MYTS31_4,4,3,NA
266_MYTS31_5,5,1,NA
266_MYTS31_5,5,2,NA
266_MYTS31_5,5,3,NA
266_MYTS31_6,6,1,NA
266_MYTS31_6,6,2,NA
266_MYTS31_6,6,3,NA
266_MYTS31_7,7,1,NA
266_MYTS31_7,7,2,NA
266_MYTS31_7,7,3,NA
266_MYTS31_8,8,1,NA
266_MYTS31_8,8,2,NA
266_MYTS31_8,8,3,NA
26_1001_1,1,1,NA
26_1001_1,1,2,NA
26_1001_1,1,3,NA
26_1001_2,2,1,NA
26_1001_2,2,2,NA
26_1001_2,2,3,NA
26_1001_3,3,1,NA
26_1001_3,3,2,NA
26_1001_3,3,3,NA
26_1001_4,4,1,NA
26_1001_4,4,2,NA
26_1001_4,4,3,NA
26_1001_5,5,1,NA
26_1001_5,5,2,NA
26_1001_5,5,3,NA
26_1001_6,6,1,NA
26_1001_6,6,2,NA
26_1001_6,6,3,NA
26_1001_7,7,1,NA
26_1001_7,7,2,NA
26_1001_7,7,3,NA
26_1001_8,8,1,NA
26_1001_8,8,2,NA
26_1001_8,8,3,NA
271_matsumura_1,1,1,NA
271_matsumura_1,1,2,NA
271_matsumura_1,1,3,NA
271_matsumura_2,2,1,NA
271_matsumura_2,2,2,NA
271_matsumura_2,2,3,NA
271_matsumura_3,3,1,NA
271_matsumura_3,3,2,NA
271_matsumura_3,3,3,NA
271_matsumura_4,4,1,NA
271_matsumura_4,4,2,NA
271_matsumura_4,4,3,NA
271_matsumura_5,5,1,NA
271_matsumura_5,5,2,NA
271_matsumura_5,5,3,NA
271_matsumura_6,6,1,NA
271_matsumura_6,6,2,NA
271_matsumura_6,6,3,NA
271_matsumura_7,7,1,NA
271_matsumura_7,7,2,NA
271_matsumura_7,7,3,NA
271_matsumura_8,8,1,NA
271_matsumura_8,8,2,NA
271_matsumura_8,8,3,NA
279_ritzntm_1,1,1,NA
279_ritzntm_1,1,2,NA
279_ritzntm_1,1,3,NA
279_ritzntm_2,2,1,NA
279_ritzntm_2,2,2,NA
279_ritzntm_2,2,3,NA
279_ritzntm_3,3,1,NA
279_ritzntm_3,3,2,NA
279_ritzntm_3,3,3,NA
279_ritzntm_4,4,1,NA
279_ritzntm_4,4,2,NA
279_ritzntm_4,4,3,NA
279_ritzntm_5,5,1,NA
279_ritzntm_5,5,2,NA
279_ritzntm_5,5,3,NA
279_ritzntm_6,6,1,NA
279_ritzntm_6,6,2,NA
279_ritzntm_6,6,3,NA
279_ritzntm_7,7,1,NA
279_ritzntm_7,7,2,NA
279_ritzntm_7,7,3,NA
279_ritzntm_8,8,1,NA
279_ritzntm_8,8,2,NA
279_ritzntm_8,8,3,NA
287_koga1127_1,1,1,NA
287_koga1127_1,1,2,NA
287_koga1127_1,1,3,NA
287_koga1127_2,2,1,NA
287_koga1127_2,2,2,NA
287_koga1127_2,2,3,NA
287_koga1127_3,3,1,NA
287_koga1127_3,3,2,NA
287_koga1127_3,3,3,NA
287_koga1127_4,4,1,NA
287_koga1127_4,4,2,NA
287_koga1127_4,4,3,NA
287_koga1127_5,5,1,NA
287_koga1127_5,5,2,NA
287_koga1127_5,5,3,NA
287_koga1127_6,6,1,NA
287_koga1127_6,6,2,NA
287_koga1127_6,6,3,NA
287_koga1127_7,7,1,NA
287_koga1127_7,7,2,NA
287_koga1127_7,7,3,NA
287_koga1127_8,8,1,NA
287_koga1127_8,8,2,NA
287_koga1127_8,8,3,NA
30_matumura554_1,1,1,NA
30_matumura554_1,1,2,NA
30_matumura554_1,1,3,NA
30_matumura554_2,2,1,NA
30_matumura554_2,2,2,NA
30_matumura554_2,2,3,NA
30_matumura554_3,3,1,NA
30_matumura554_3,3,2,NA
30_matumura554_3,3,3,NA
30_matumura554_4,4,1,NA
30_matumura554_4,4,2,NA
30_matumura554_4,4,3,NA
30_matumura554_5,5,1,NA
30_matumura554_5,5,2,NA
30_matumura554_5,5,3,NA
30_matumura554_6,6,1,NA
30_matumura554_6,6,2,NA
30_matumura554_6,6,3,NA
30_matumura554_7,7,1,NA
30_matumura554_7,7,2,NA
30_matumura554_7,7,3,NA
30_matumura554_8,8,1,NA
30_matumura554_8,8,2,NA
30_matumura554_8,8,3,NA
31_mghsq_1,1,1,NA
31_mghsq_1,1,2,NA
31_mghsq_1,1,3,NA
31_mghsq_2,2,1,NA
31_mghsq_2,2,2,NA
31_mghsq_2,2,3,NA
31_mghsq_3,3,1,NA
31_mghsq_3,3,2,NA
31_mghsq_3,3,3,NA
31_mghsq_4,4,1,NA
31_mghsq_4,4,2,NA
31_mghsq_4,4,3,NA
31_mghsq_5,5,1,NA
31_mghsq_5,5,2,NA
31_mghsq_5,5,3,NA
31_mghsq_6,6,1,NA
31_mghsq_6,6,2,NA
31_mghsq_6,6,3,NA
31_mghsq_7,7,1,NA
31_mghsq_7,7,2,NA
31_mghsq_7,7,3,NA
31_mghsq_8,8,1,NA
31_mghsq_8,8,2,NA
31_mghsq_8,8,3,NA
32_w,w,1,NA
32_w,w,1,NA
32_w,w,1,NA
32_w,w,1,NA
32_w,w,1,NA
32_w,w,1,NA
32_w,w,1,NA
32_w,w,1,NA
32_w,w,2,NA
32_w,w,2,NA
32_w,w,2,NA
32_w,w,2,NA
32_w,w,2,NA
32_w,w,2,NA
32_w,w,2,NA
32_w,w,2,NA
32_w,w,3,NA
32_w,w,3,NA
32_w,w,3,NA
32_w,w,3,NA
32_w,w,3,NA
32_w,w,3,NA
32_w,w,3,NA
32_w,w,3,NA
34_1004_1,1,1,NA
34_1004_1,1,2,NA
34_1004_1,1,3,NA
34_1004_2,2,1,NA
34_1004_2,2,2,NA
34_1004_2,2,3,NA
34_1004_3,3,1,NA
34_1004_3,3,2,NA
34_1004_3,3,3,NA
34_1004_4,4,1,NA
34_1004_4,4,2,NA
34_1004_4,4,3,NA
34_1004_5,5,1,NA
34_1004_5,5,2,NA
34_1004_5,5,3,NA
34_1004_6,6,1,NA
34_1004_6,6,2,NA
34_1004_6,6,3,NA
34_1004_7,7,1,NA
34_1004_7,7,2,NA
34_1004_7,7,3,NA
34_1004_8,8,1,NA
34_1004_8,8,2,NA
34_1004_8,8,3,NA
34_mikib941_1,1,1,NA
34_mikib941_1,1,2,NA
34_mikib941_1,1,3,NA
34_mikib941_2,2,1,NA
34_mikib941_2,2,2,NA
34_mikib941_2,2,3,NA
34_mikib941_3,3,1,NA
34_mikib941_3,3,2,NA
34_mikib941_3,3,3,NA
34_mikib941_4,4,1,NA
34_mikib941_4,4,2,NA
34_mikib941_4,4,3,NA
34_mikib941_5,5,1,NA
34_mikib941_5,5,2,NA
34_mikib941_5,5,3,NA
34_mikib941_6,6,1,NA
34_mikib941_6,6,2,NA
34_mikib941_6,6,3,NA
34_mikib941_7,7,1,NA
34_mikib941_7,7,2,NA
34_mikib941_7,7,3,NA
34_mikib941_8,8,1,NA
34_mikib941_8,8,2,NA
34_mikib941_8,8,3,NA
36_1002_1,1,1,NA
36_1002_1,1,2,NA
36_1002_1,1,3,NA
36_1002_2,2,1,NA
36_1002_2,2,2,NA
36_1002_2,2,3,NA
36_1002_3,3,1,NA
36_1002_3,3,2,NA
36_1002_3,3,3,NA
36_1002_4,4,1,NA
36_1002_4,4,2,NA
36_1002_4,4,3,NA
36_1002_5,5,1,NA
36_1002_5,5,2,NA
36_1002_5,5,3,NA
36_1002_6,6,1,NA
36_1002_6,6,2,NA
36_1002_6,6,3,NA
36_1002_7,7,1,NA
36_1002_7,7,2,NA
36_1002_7,7,3,NA
36_1002_8,8,1,NA
36_1002_8,8,2,NA
36_1002_8,8,3,NA
3_9003_1,1,1,NA
3_9003_1,1,2,NA
3_9003_1,1,3,NA
3_9003_2,2,1,NA
3_9003_2,2,2,NA
3_9003_2,2,3,NA
3_9003_3,3,1,NA
3_9003_3,3,2,NA
3_9003_3,3,3,NA
3_9003_4,4,1,NA
3_9003_4,4,2,NA
3_9003_4,4,3,NA
3_9003_5,5,1,NA
3_9003_5,5,2,NA
3_9003_5,5,3,NA
3_9003_6,6,1,NA
3_9003_6,6,2,NA
3_9003_6,6,3,NA
3_9003_7,7,1,NA
3_9003_7,7,2,NA
3_9003_7,7,3,NA
3_9003_8,8,1,NA
3_9003_8,8,2,NA
3_9003_8,8,3,NA
45_りりなりこ_1,1,1,NA
45_りりなりこ_1,1,2,NA
45_りりなりこ_1,1,3,NA
45_りりなりこ_2,2,1,NA
45_りりなりこ_2,2,2,NA
45_りりなりこ_2,2,3,NA
45_りりなりこ_3,3,1,NA
45_りりなりこ_3,3,2,NA
45_りりなりこ_3,3,3,NA
45_りりなりこ_4,4,1,NA
45_りりなりこ_4,4,2,NA
45_りりなりこ_4,4,3,NA
45_りりなりこ_5,5,1,NA
45_りりなりこ_5,5,2,NA
45_りりなりこ_5,5,3,NA
45_りりなりこ_6,6,1,NA
45_りりなりこ_6,6,2,NA
45_りりなりこ_6,6,3,NA
45_りりなりこ_7,7,1,NA
45_りりなりこ_7,7,2,NA
45_りりなりこ_7,7,3,NA
45_りりなりこ_8,8,1,NA
45_りりなりこ_8,8,2,NA
45_りりなりこ_8,8,3,NA
54_大阪城_1,1,1,NA
54_大阪城_1,1,2,NA
54_大阪城_1,1,3,NA
54_大阪城_2,2,1,NA
54_大阪城_2,2,2,NA
54_大阪城_2,2,3,NA
54_大阪城_3,3,1,NA
54_大阪城_3,3,2,NA
54_大阪城_3,3,3,NA
54_大阪城_4,4,1,NA
54_大阪城_4,4,2,NA
54_大阪城_4,4,3,NA
54_大阪城_5,5,1,NA
54_大阪城_5,5,2,NA
54_大阪城_5,5,3,NA
54_大阪城_6,6,1,NA
54_大阪城_6,6,2,NA
54_大阪城_6,6,3,NA
54_大阪城_7,7,1,NA
54_大阪城_7,7,2,NA
54_大阪城_7,7,3,NA
54_大阪城_8,8,1,NA
54_大阪城_8,8,2,NA
54_大阪城_8,8,3,NA
63_halifox_1,1,1,NA
63_halifox_1,1,2,NA
63_halifox_1,1,3,NA
63_halifox_2,2,1,NA
63_halifox_2,2,2,NA
63_halifox_2,2,3,NA
63_halifox_3,3,1,NA
63_halifox_3,3,2,NA
63_halifox_3,3,3,NA
63_halifox_4,4,1,NA
63_halifox_4,4,2,NA
63_halifox_4,4,3,NA
63_halifox_5,5,1,NA
63_halifox_5,5,2,NA
63_halifox_5,5,3,NA
63_halifox_6,6,1,NA
63_halifox_6,6,2,NA
63_halifox_6,6,3,NA
63_halifox_7,7,1,NA
63_halifox_7,7,2,NA
63_halifox_7,7,3,NA
63_halifox_8,8,1,NA
63_halifox_8,8,2,NA
63_halifox_8,8,3,NA
67_tumetume_1,1,1,NA
67_tumetume_1,1,2,NA
67_tumetume_1,1,3,NA
67_tumetume_2,2,1,NA
67_tumetume_2,2,2,NA
67_tumetume_2,2,3,NA
67_tumetume_3,3,1,NA
67_tumetume_3,3,2,NA
67_tumetume_3,3,3,NA
67_tumetume_4,4,1,NA
67_tumetume_4,4,2,NA
67_tumetume_4,4,3,NA
67_tumetume_5,5,1,NA
67_tumetume_5,5,2,NA
67_tumetume_5,5,3,NA
67_tumetume_6,6,1,NA
67_tumetume_6,6,2,NA
67_tumetume_6,6,3,NA
67_tumetume_7,7,1,NA
67_tumetume_7,7,2,NA
67_tumetume_7,7,3,NA
67_tumetume_8,8,1,NA
67_tumetume_8,8,2,NA
67_tumetume_8,8,3,NA
70_0002_1,1,1,NA
70_0002_1,1,2,NA
70_0002_1,1,3,NA
70_0002_2,2,1,NA
70_0002_2,2,2,NA
70_0002_2,2,3,NA
70_0002_3,3,1,NA
70_0002_3,3,2,NA
70_0002_3,3,3,NA
70_0002_4,4,1,NA
70_0002_4,4,2,NA
70_0002_4,4,3,NA
70_0002_5,5,1,NA
70_0002_5,5,2,NA
70_0002_5,5,3,NA
70_0002_6,6,1,NA
70_0002_6,6,2,NA
70_0002_6,6,3,NA
70_0002_7,7,1,NA
70_0002_7,7,2,NA
70_0002_7,7,3,NA
70_0002_8,8,1,NA
70_0002_8,8,2,NA
70_0002_8,8,3,NA
71_1005_1,1,1,NA
71_1005_1,1,2,NA
71_1005_1,1,3,NA
71_1005_2,2,1,NA
71_1005_2,2,2,NA
71_1005_2,2,3,NA
71_1005_3,3,1,NA
71_1005_3,3,2,NA
71_1005_3,3,3,NA
71_1005_4,4,1,NA
71_1005_4,4,2,NA
71_1005_4,4,3,NA
71_1005_5,5,1,NA
71_1005_5,5,2,NA
71_1005_5,5,3,NA
71_1005_6,6,1,NA
71_1005_6,6,2,NA
71_1005_6,6,3,NA
71_1005_7,7,1,NA
71_1005_7,7,2,NA
71_1005_7,7,3,NA
71_1005_8,8,1,NA
71_1005_8,8,2,NA
71_1005_8,8,3,NA
72_1006_1,1,1,NA
72_1006_1,1,2,NA
72_1006_1,1,3,NA
72_1006_2,2,1,NA
72_1006_2,2,2,NA
72_1006_2,2,3,NA
72_1006_3,3,1,NA
72_1006_3,3,2,NA
72_1006_3,3,3,NA
72_1006_4,4,1,NA
72_1006_4,4,2,NA
72_1006_4,4,3,NA
72_1006_5,5,1,NA
72_1006_5,5,2,NA
72_1006_5,5,3,NA
72_1006_6,6,1,NA
72_1006_6,6,2,NA
72_1006_6,6,3,NA
72_1006_7,7,1,NA
72_1006_7,7,2,NA
72_1006_7,7,3,NA
72_1006_8,8,1,NA
72_1006_8,8,2,NA
72_1006_8,8,3,NA
76_umi_no_mori_1,1,1,NA
76_umi_no_mori_1,1,2,NA
76_umi_no_mori_1,1,3,NA
76_umi_no_mori_2,2,1,NA
76_umi_no_mori_2,2,2,NA
76_umi_no_mori_2,2,3,NA
76_umi_no_mori_3,3,1,NA
76_umi_no_mori_3,3,2,NA
76_umi_no_mori_3,3,3,NA
76_umi_no_mori_4,4,1,NA
76_umi_no_mori_4,4,2,NA
76_umi_no_mori_4,4,3,NA
76_umi_no_mori_5,5,1,NA
76_umi_no_mori_5,5,2,NA
76_umi_no_mori_5,5,3,NA
76_umi_no_mori_6,6,1,NA
76_umi_no_mori_6,6,2,NA
76_umi_no_mori_6,6,3,NA
76_umi_no_mori_7,7,1,NA
76_umi_no_mori_7,7,2,NA
76_umi_no_mori_7,7,3,NA
76_umi_no_mori_8,8,1,NA
76_umi_no_mori_8,8,2,NA
76_umi_no_mori_8,8,3,NA
78_bambooblue_1,1,1,NA
78_bambooblue_1,1,2,NA
78_bambooblue_1,1,3,NA
78_bambooblue_2,2,1,NA
78_bambooblue_2,2,2,NA
78_bambooblue_2,2,3,NA
78_bambooblue_3,3,1,NA
78_bambooblue_3,3,2,NA
78_bambooblue_3,3,3,NA
78_bambooblue_4,4,1,NA
78_bambooblue_4,4,2,NA
78_bambooblue_4,4,3,NA
78_bambooblue_5,5,1,NA
78_bambooblue_5,5,2,NA
78_bambooblue_5,5,3,NA
78_bambooblue_6,6,1,NA
78_bambooblue_6,6,2,NA
78_bambooblue_6,6,3,NA
78_bambooblue_7,7,1,NA
78_bambooblue_7,7,2,NA
78_bambooblue_7,7,3,NA
78_bambooblue_8,8,1,NA
78_bambooblue_8,8,2,NA
78_bambooblue_8,8,3,NA
82_hana_hana87_1,1,1,NA
82_hana_hana87_1,1,2,NA
82_hana_hana87_1,1,3,NA
82_hana_hana87_2,2,1,NA
82_hana_hana87_2,2,2,NA
82_hana_hana87_2,2,3,NA
82_hana_hana87_3,3,1,NA
82_hana_hana87_3,3,2,NA
82_hana_hana87_3,3,3,NA
82_hana_hana87_4,4,1,NA
82_hana_hana87_4,4,2,NA
82_hana_hana87_4,4,3,NA
82_hana_hana87_5,5,1,NA
82_hana_hana87_5,5,2,NA
82_hana_hana87_5,5,3,NA
82_hana_hana87_6,6,1,NA
82_hana_hana87_6,6,2,NA
82_hana_hana87_6,6,3,NA
82_hana_hana87_7,7,1,NA
82_hana_hana87_7,7,2,NA
82_hana_hana87_7,7,3,NA
82_hana_hana87_8,8,1,NA
82_hana_hana87_8,8,2,NA
82_hana_hana87_8,8,3,NA
8_9001_1,1,1,NA
8_9001_1,1,2,NA
8_9001_1,1,3,NA
